X1,X2,X3,X4,X5,X6,X7,X8,Y
46.77757244626015,52.13002582949313,74.74804965981302,83.41351097571523,88.15488051764216,113.38293129345234,123.31867340686277,5.0401194852941185,0.0
40.2262408146521,48.64697737944816,76.05538677021116,91.78866655619079,104.8168302323369,141.21294531751073,123.31867340686277,5.0401194852941185,3.0
44.99326591593939,52.34597925944094,77.3840947734695,67.90349441138139,87.81644817233018,125.38839187312348,123.31867340686277,5.0401194852941185,1.0
47.03350116781042,49.197148306839765,70.28125189276705,77.26964583407229,79.81636753804136,103.4377744475579,109.14036458333334,4.368336397058823,0.0
48.767413699525754,59.580152092995014,73.65529965405794,76.74066011850103,97.47310360094451,123.69114439853077,123.31867340686277,5.0401194852941185,2.0
32.524182377013325,40.28951067770138,53.33720325050495,91.97903791737409,117.5246877947557,158.28731748726656,106.20833333333334,4.499264705882354,2.0
47.44651964138445,52.58770420580866,76.04190258428183,75.07766451152274,91.77956809235931,130.13968867464482,106.20833333333334,4.499264705882354,1.0
33.493044005546196,44.395719083611546,72.59099052020284,86.34511708966438,102.7792358907998,144.8942905743864,123.31867340686277,5.0401194852941185,4.0
40.78826835626854,49.529479250697435,75.86661835745619,90.44928402509778,105.45677999822766,142.97369111516934,109.14036458333334,4.368336397058823,4.0
