Red Mean,Green Mean,Blue Mean,Red Std,Green Std,Blue Std,Contrast,Dissimilarity,Label
100.90291473765772,103.93849381099213,124.9933865072039,46.20153241816805,47.46860014177216,66.85674841791027,270.00533258415646,4.202086916881127,0.0
98.88431104482558,113.02844523618822,149.19184826138593,36.34817652840043,45.4313474041482,69.8708956163125,158.3397913081143,2.9597507432162087,3.0
87.1100566244872,106.427897403962,139.15018757128885,48.79065384810937,46.432220893722096,64.83777357429052,165.1130214842014,3.682679962178039,1.0
92.59527896995708,93.59948214095698,112.7348277941333,46.21062842763449,45.71006529477533,64.26241664107373,305.38966140135193,3.878315750229682,0.0
106.24395743145743,132.2626563251563,159.45367774060955,28.923437865097966,29.530139863359867,29.75411039892438,123.46199123253483,2.5813371205280182,2.0
102.19843803056027,129.10367855121675,170.27119977362761,24.55785564202539,27.004133838065112,31.548092436825087,44.79990930476434,2.1286587497283866,2.0
96.57562408565822,112.77608455226127,145.36473924780734,47.81839437164337,43.85105490812025,60.416485080124076,182.6601372554171,3.2224115735916143,1.0
89.22447403573217,105.76881470195359,147.75457609784604,32.57558884500477,42.95362113871402,70.02366048315785,134.93678305020998,2.909747382937379,4.0
96.37784465577428,111.24928367757933,148.13473724998218,40.54965378858432,47.47969142199558,71.78183167584585,382.8070561631624,5.072473309995435,4.0
